ba_ref,prop_ba_rates,occupant_name,postcode,occupation_state,occupation_state_date,occupation_state_reliefs,la_code,rates_code,confidence,slug
51000120988136,7500.0,THE SEC. RFA ENGINEERING LTD,S715AS,True,2018-04-01 01:00:00+01:00,,E08000016,51000120988136,100.0,cQ5pcKDKt2zBQhZpvKSLQCLD
51100060007439,9800.0,THE SEC. RHYTHM INC. LIMITED,S702AB,True,2018-04-01 01:00:00+01:00,,E08000016,,,
51212010007251,3850.0,THE SEC. RICHARD QUINN SCHOOL,S701TH,True,2017-04-01 01:00:00+01:00,,E08000016,51212010007251,100.0,p2G3FKxqmJn5jvpVvNjf9QsC
50202100000811,38250.0,THE SEC. RIGHT CAST LTD,S755NA,True,2013-12-02 00:00:00+00:00,,E08000016,50202100000811,100.0,NbmrFKVZMxj3VqbTPdNdmxH2
50202100000837,12000.0,THE SEC. RIGHT CAST LTD,S755NA,True,2017-04-01 01:00:00+01:00,,E08000016,50202100000837,100.0,tqmJG5nJtg7GxqV79BT7HXfB
50202272003760,1075.0,THE SEC. RIGHT WAY & ASSOCIATES,S751JL,True,2019-01-01 00:00:00+00:00,,E08000016,50202272003760,100.0,zsxP3IVcRmBPrdRfxmDsd3r3
51100049936754,13000.0,THE SEC. RIMAKE LTD,S701RS,True,2017-04-01 01:00:00+01:00,,E08000016,51100049936754,100.0,z9nN5JsIJZh2XHjvbfqkvtC7
50909242072099,12250.0,THE SEC. RIVERSIDE INTERIORS,S367AH,True,2000-04-01 01:00:00+01:00,,E08000016,50909242072099,100.0,Fmtf9nXnJLxdvSVcvPvHgCZB
51000120052808,32250.0,THE SEC. RIVIERA MULTIMEDIA LTD,S715AS,True,2006-12-01 00:00:00+00:00,,E08000016,51000120052808,100.0,xQnK3QtsgLGsgFbHpMXSgQc7
50202017003776,10750.0,THE SEC. RJM PENSION FUND,S751JT,True,2020-09-22 01:00:00+01:00,,E08000016,50202017003776,100.0,2nf9rzLpCKzcbPvBIVQxqp3B
50808158928541,3250.0,THE SEC. RJT DESIGN & BUILD LTD,S705UX,True,2007-07-19 01:00:00+01:00,,E08000016,50808158928541,100.0,PbrIRdZDc2TfIhKSc9xp5IL2
50202221002916,2150.0,THE SEC. RKB ELECTRICAL,S756DT,True,2019-04-01 01:00:00+01:00,,E08000016,50202221002916,100.0,rzfcGGK7tZK3sqLVzqGkCkk3
50909118004427,1900.0,THE SEC. RLN MUSIC LIMITED,S366DT,True,2020-01-25 00:00:00+00:00,,E08000016,50909118004427,100.0,3qSVT99sqPxZk7xr7LXCdSXC
53434090079136,2125.0,THE SEC. RM FROBISHER (1986) LTD,S728RP,True,2017-10-01 01:00:00+01:00,,E08000016,53434090079136,100.0,p9GjS2tmBqLX7XqpBFFMdBm3
50202017000374,12250.0,THE SEC. ROAD AND TRIALS LTD,S751JU,True,2007-03-01 00:00:00+00:00,,E08000016,50202017000374,100.0,gVqxSfIhZjpRBsXX9HnfVft3
53200116953957,24250.0,THE SEC. ROAD TANKERS,S705TW,True,2018-05-01 01:00:00+01:00,,E08000016,53200116953957,100.0,C737htXHnnjmL3spcmLZhIJ2
53200116953924,67500.0,THE SEC. ROAD TANKERS (NORTHERN),S705TW,True,2013-06-01 01:00:00+01:00,,E08000016,53200116953924,100.0,JN9CCTHMkVfxKdZphXBrqXc2
53200116003138,28750.0,THE SEC. ROAD TANKERS (NORTHERN),S705TW,True,2013-10-01 01:00:00+01:00,,E08000016,53200116003138,100.0,ggSxbv7SVxhZnPzgfZJ7QdtB
53200116003139,25000.0,THE SEC. ROAD TANKERS (NORTHERN),S705TW,True,2013-11-01 00:00:00+00:00,,E08000016,53200116003139,100.0,XgqXTB2KvZ2fKgX2TrgQsJD5
53200116953935,16250.0,THE SEC. ROAD TANKERS (NORTHERN),S705TW,True,2015-10-01 01:00:00+01:00,,E08000016,53200116953935,100.0,Fv7QnqJczgB79rmq7Hm3qkdC
53200116038115,75500.0,THE SEC. ROAD TANKERS (NORTHERN),S705TW,True,2018-09-30 01:00:00+01:00,,E08000016,53200116038115,100.0,CS99VQTbgtzFxGm9pF7LGDtC
50500009972010,12500.0,THE SEC. ROAD TANKERS NORTHERN,S749TL,True,2013-11-01 00:00:00+00:00,,E08000016,50500009972010,100.0,KRVZ97x9rCpjp9rMLsvrb3qC
50500013003570,35750.0,THE SEC. ROAD TANKERS NORTHERN,S749SA,True,2012-03-24 00:00:00+00:00,,E08000016,50500013003570,100.0,fQ3qsRVkz539gSPbCJspIPJ7
51000245000897,4800.0,THE SEC. ROADSIDE TYRES,S713GN,True,2020-02-01 00:00:00+00:00,,E08000016,51000245000897,100.0,Dv5fssDgbqq5qKZP5sCPRdvC
51313028122481,9600.0,THE SEC. ROBERTS MCCARRON,S702BX,True,2019-06-01 01:00:00+01:00,,E08000016,51313028122481,100.0,NMMp2KsDzzxtr7qm3bF2CBrB
51313012566336,5200.0,THE SEC. ROBERTS MEMORIALS LTD,S706JR,True,2000-04-01 01:00:00+01:00,,E08000016,51313012566336,100.0,3DJxjpbRfRVk3NSNqR7kMQP9
51000120931737,3850.0,THE SEC. ROBIN OLIVER,S715AS,True,2015-09-09 01:00:00+01:00,,E08000016,51000120931737,100.0,HthFDDhVHmQfGSZ9zNTLbNZ7
50303255075361,23750.0,THE SEC. ROBINSON PROPERTY,S639DG,True,2019-01-10 00:00:00+00:00,,E08000016,50303255075361,100.0,nHmQmJJBs2QrPRTJZ5J3XJj9
50202272002061,1100.0,THE SEC. ROBYNS REMOVALS LTD,S751JL,True,2020-08-01 01:00:00+01:00,,E08000016,50202272002061,100.0,pHq75BHIzsHZfF2Gh32sNvZ7
50909003004376,415.0,THE SEC. ROCKAOKE LTD,S368AE,True,2018-06-01 01:00:00+01:00,,E08000016,50909003004376,100.0,Gs3dXJtVjVtjK7khNGcmNJvC
50909003004378,4750.0,THE SEC. ROCKAOKE LTD,S368AE,True,2018-06-01 01:00:00+01:00,,E08000016,50909003004378,100.0,Qr2xtHkFN9RMcJqM7GMpCV7C
50202017996714,32750.0,THE SEC. ROCKLEON DEPOT BARNSLEY,S751JT,True,2019-08-01 01:00:00+01:00,,E08000016,50202017996714,100.0,hKSHKtQZJhsFQF3RtnCCRPJ3
50202017001024,34250.0,THE SEC. ROCKLEON DEPOT BARNSLEY,S751JU,True,2019-09-01 01:00:00+01:00,,E08000016,50202017001024,100.0,H9GcXBgfVZszQr2L7LvvJzp7
50909192006999,590.0,THE SEC. ROCKSIDE DOOR,S369PZ,True,2019-10-04 01:00:00+01:00,,E08000016,50909192006999,100.0,r5SjXF2dPPIG5FLmjvS2N2hD
50909192004227,4000.0,THE SEC. ROCKSIDE WINDOWS LTD,S369PZ,True,2018-07-02 01:00:00+01:00,,E08000016,50909192004227,100.0,TIFdNMcnT2cJjNV9CTSznILB
50900028004845,6700.0,THE SEC. RODGERS ESTATES LIMITED,S366DT,True,2017-01-31 00:00:00+00:00,,E08000016,50900028004845,100.0,kp72cm5KfqdHdPRpMzMjBLI3
50909076000002,9000.0,THE SEC. RODGERS ESTATES LIMITED,S366NA,True,2019-02-22 00:00:00+00:00,,E08000016,50909076000002,100.0,nqM7DHp7TFPHIVTdjDdDTSjB
50909118007496,7200.0,THE SEC. RODGERS ESTATES LIMITED,S366DT,True,2019-07-16 01:00:00+01:00,,E08000016,50909118007496,100.0,ps9GFQIrmLIdBVzXHKzCMKpB
50900028003907,2100.0,THE SEC. ROGER QUICKFALL LTD,S366DA,True,2014-11-01 00:00:00+00:00,,E08000016,50900028003907,100.0,NHD7LpDxttffMgvhhKT7zSSC
50202050913984,23750.0,THE SEC. ROLLED RING LTD,S751HS,True,2000-04-01 01:00:00+01:00,,E08000016,50202050913984,100.0,7tgvMq32Xtx2BKgPNKxRqMD2
51100057017829,34500.0,THE SEC. ROMAN ORIGINALS PLC,S701SB,True,2013-07-19 01:00:00+01:00,,E08000016,51100057017829,100.0,jDrQKqzpBpXjgHFBDv9bNgI3
53232020133126,98000.0,THE SEC. RONTEC ROADSIDE RETAIL,S743DL,True,2019-04-15 01:00:00+01:00,,E08000016,53232020133126,100.0,IDQZrkDDPpzPZ3QdKPzrb7h7
51212144558098,3050.0,THE SEC. ROOFCARE YORKSHIRE LTD,S701QW,True,2017-04-06 01:00:00+01:00,,E08000016,51212144558098,100.0,2gV3cGfnFnIdzRNpRdRfdFVC
50707065924801,6900.0,THE SEC. ROS PIZZA LIMITED,S730DA,True,2019-07-01 01:00:00+01:00,,E08000016,50707065924801,100.0,Hmbf7g3drZLcfppkcBVtqkcB
50909194957277,6700.0,THE SEC. ROSE AND CROWN,S367JA,True,2018-09-25 01:00:00+01:00,,E08000016,50909194957277,100.0,QtzCQjzxbK9z3DDhMjbHJt29
51919012951688,1150.0,THE SEC. ROSE BROOK (YORKSHIRE),S720AA,True,2019-12-23 00:00:00+00:00,,E08000016,51919012951688,100.0,xHhMqz92FXf5ZTNJvtphDHc9
51212169002360,6200.0,THE SEC. ROSEY'S BARBERS &,S702EL,True,2017-07-25 01:00:00+01:00,,E08000016,51212169002360,100.0,vSRp7PPnnS7gJnqcsNzTKdVC
50909011121193,10000.0,THE SEC. ROSTRA PROPERTY LIMITED,S366AJ,True,2016-11-23 00:00:00+00:00,,E08000016,50909011121193,100.0,tb9NCtXvKdsPDI9HFmIzKVK3
51313010007338,3200.0,THE SEC. ROTHERHAM AND BARNSLEY,S711AN,True,2020-02-03 00:00:00+00:00,,E08000016,51313010007338,100.0,SRVH2bspKCM9BQtd93Qxsdd7
51313010007339,1075.0,THE SEC. ROTHERHAM AND BARNSLEY,S711AN,True,2020-02-03 00:00:00+00:00,,E08000016,51313010007339,100.0,dTCIXxJS3KrJ93fTLBJQ9Qn7
51313010007340,1150.0,THE SEC. ROTHERHAM AND BARNSLEY,S711AN,True,2020-02-03 00:00:00+00:00,,E08000016,51313010007340,100.0,zVvfKVnXRHFRGf7VdQnBMFFB
51200213095176,14000.0,THE SEC. ROTHERHAM ENTERPRISE,S701XY,True,2019-11-19 00:00:00+00:00,,E08000016,51200213095176,100.0,CQxXvP7bdkKrS3jkMMPmqcrF
51000040151093,10500.0,THE SEC. ROUNDBRAND LTD,S703PA,True,2004-09-01 01:00:00+01:00,,E08000016,51000040151093,100.0,LDVPrItqpKHc3IRJ2p5Is9D9
51212009961079,22500.0,THE SEC. ROUNDWOOD HEALTH,S706HL,True,2020-04-01 01:00:00+01:00,,E08000016,51212009961079,100.0,fnV7mSF9LmbRgFScVvgQJq5D
50700021002776,18750.0,THE SEC. ROUSE GARAGE LIMITED,S730BS,True,2020-03-01 00:00:00+00:00,,E08000016,50700021002776,100.0,QCGPm5fNmLPkx9chtgFqh523
51100057123015,36000.0,THE SEC. ROWAN COMM LIMITED,S701SB,True,2019-06-01 01:00:00+01:00,,E08000016,51100057123015,100.0,PGNcVzMsKPPxrhDKfLdX2IJC
50505233005918,250.0,THE SEC. ROWNTREE VENTURES LTD,S749SB,True,2015-08-29 01:00:00+01:00,,E08000016,50505233005918,100.0,vSXFpzxPIczxRpzKQRtrP7SD
50505233006444,250.0,THE SEC. ROWNTREE VENTURES LTD,S749SB,True,2015-08-29 01:00:00+01:00,,E08000016,50505233006444,100.0,3IXZMsfnxrhHx7xVkQjXgkh2
51212085942483,3300.0,THE SEC. ROY WRIGHT & COMPANY,S702PA,True,2007-04-01 01:00:00+01:00,,E08000016,51212085942483,100.0,nn99TFZJ22cmNQpzjLcjbkF3
50303206956149,11000.0,THE SEC. ROYAL BRITISH LEGION,S638AA,True,2000-04-01 01:00:00+01:00,,E08000016,50303206956149,100.0,VbjH7hP7STjBGTnDzSCSKBJD
51212176945482,34500.0,THE SEC. ROYAL MAIL PROPERTY,S701AW,True,2000-04-01 01:00:00+01:00,,E08000016,51212176945482,100.0,9225vIRFt9zFbrGFHkxM5msC
50707065975177,10750.0,THE SEC. ROYAL MAIL PROPERTY,S738AA,True,2000-04-01 01:00:00+01:00,,E08000016,50707065975177,100.0,FNxjvrgV3ImrnKzMktk2xH37
51010322105324,5900.0,THE SEC. ROYAL MENCAP SOCIETY,S711HT,True,2006-04-01 01:00:00+01:00,,E08000016,51010322105324,100.0,cfIGSXprg3Knd3HKkXjVgqz2
51010322056888,990.0,THE SEC. ROYAL MENCAP SOCIETY,S711HT,True,2004-03-27 00:00:00+00:00,,E08000016,51010322056888,100.0,ddmg2nc3HN9TqSkLGzFGkRC3
51010322002071,860.0,THE SEC. ROYAL MENCAP SOCIETY,S711HT,True,2009-05-01 01:00:00+01:00,,E08000016,51010322002071,100.0,TRm2qCHSVCCsRMtSBrfmXZ9D
51010322056877,1000.0,THE SEC. ROYAL MENCAP SOCIETY,S711HT,True,2013-03-01 00:00:00+00:00,,E08000016,51010322056877,100.0,9QrCVNkdSRrD3CFxgrhgpGb5
51200078943362,17500.0,THE SEC. ROYAL SOCIETY FOR THE,S701SL,True,2015-09-25 01:00:00+01:00,,E08000016,51200078943362,100.0,Ps5Vvc7cmLznJIvFgTZTfFT2
50707065925097,12000.0,THE SEC. ROYAL SOCIIETY FOR THE,S738HN,True,2017-08-24 01:00:00+01:00,,E08000016,50707065925097,100.0,j5Vjf5xzD5fDgx2hBShNQF3G
51111191004412,3450.0,THE SEC. ROYAL VOLUNTARY SERVICE,S715PN,True,2015-04-27 01:00:00+01:00,,E08000016,51111191004412,100.0,GQXxrCSxjCjmDkBIXQ2gjTN2
50909237931215,1075.0,THE SEC. ROYDVIEW DEVELOPMENTS,S369QW,True,2008-11-28 00:00:00+00:00,,E08000016,50909237931215,100.0,QD7b575pXM7Ffpngm9gHZ7g9
51010089933584,5800.0,THE SEC. ROYSTON & CARLTON,S713EU,True,2000-04-01 01:00:00+01:00,,E08000016,51010089933584,100.0,XScC9M9MXJbSBQvcxPjC7bG5
50606100004417,2900.0,THE SEC. ROYSTON & CARLTON,S714HZ,True,2016-05-01 01:00:00+01:00,,E08000016,50606100004417,100.0,QCz7HrBsPhIIjtjH77tLJIt5
50606100004754,2600.0,THE SEC. ROYSTON & CARLTON,S714HZ,True,2016-05-01 01:00:00+01:00,,E08000016,50606100004754,100.0,dNLDTkzgs9sQIpHRm7mCsrq5
50606100004418,870.0,THE SEC. ROYSTON & CARLTON,S714HZ,True,2018-11-26 00:00:00+00:00,,E08000016,50606100004418,100.0,vQXJKtpNPX5XcmLgcqBgJSg7
50606100002944,1475.0,THE SEC. ROYSTON AND CARLTON,S714EW,True,2015-08-31 01:00:00+01:00,,E08000016,50606100002944,100.0,JR7QnxpxdPCKQKQ7jmZH23m7
50606100004663,2325.0,THE SEC. ROYSTON AND CARLTON,S714HZ,True,2017-02-01 00:00:00+00:00,,E08000016,50606100004663,100.0,PLZ5tQjpZT3g27GPHZPvTvn9
50606072261063,4900.0,THE SEC. ROYSTON AUTO COMPONENTS,S714DN,True,2003-06-01 01:00:00+01:00,,E08000016,50606072261063,100.0,VRgVPB7bGJvqPj2qNvDv7pv5
51800229116887,14750.0,THE SEC. ROYSTON GLASS LTD,S727BQ,True,2017-12-22 00:00:00+00:00,,E08000016,51800229116887,100.0,bZZb2bIngtssdtbzdBncIF95
50606072983880,27500.0,THE SEC. ROYSTON GROUP PRACTICE,S714QW,True,2000-04-01 01:00:00+01:00,,E08000016,50606072983880,100.0,D2B5VbscCjIL3LK5LQqx7FkB
50606072123597,9100.0,THE SEC. ROYSTON KITCHENS &,S714PX,True,2006-02-13 00:00:00+00:00,,E08000016,50606072123597,100.0,gzn55GdTvjC9TBjGXShsTtq2
51313065948936,2800.0,THE SEC. ROYSTON LEAD LTD,S752DF,True,2000-04-01 01:00:00+01:00,,E08000016,51313065948936,100.0,MgCrbXdtsdv7jBfTLGP7fzI2
51313065948958,66000.0,THE SEC. ROYSTON LEAD LTD,S752DS,True,2000-04-01 01:00:00+01:00,,E08000016,51313065948958,100.0,JD2Vzqzg55CKXdm7KnmdsgD9
50606003817403,6000.0,THE SEC. ROYSTON MIDLAND WMC,S714DP,True,2000-04-01 01:00:00+01:00,,E08000016,50606003817403,100.0,ZdMSLfJ3hZSBqIrdt5qMzHK2
50606072923671,4200.0,THE SEC. ROYSTON RAILWAYMENS,S714AZ,True,2000-04-01 01:00:00+01:00,,E08000016,50606072923671,100.0,THXXb3xnkJIsxQdGccMVxz29
50606072818224,3800.0,THE SEC. ROYSTON TAKEAWAY LTD,S714BY,True,2018-09-01 01:00:00+01:00,,E08000016,50606072818224,100.0,BqN5235SMXtBIB9Jt2gL7Sd7
51010309960816,17250.0,THE SEC. ROYSTON WINDOWS,S713PQ,True,2018-07-09 01:00:00+01:00,,E08000016,51010309960816,100.0,2z9Lx3pPIznt9QKs72DGdCD2
51919012951666,3950.0,THE SEC. RTR UK LTD,S720AA,True,2008-07-02 01:00:00+01:00,,E08000016,51919012951666,100.0,ISqIZxFR33MrC2t5V3Tn7cr9
53200116953844,17250.0,THE SEC. RUBICON LTD,S705TW,True,2000-04-01 01:00:00+01:00,,E08000016,53200116953844,100.0,zgtfG7fmf5zc9qqSrfpQvpb3
53200116998776,18750.0,THE SEC. RUBICON LTD,S705TW,True,2011-08-15 01:00:00+01:00,,E08000016,53200116998776,100.0,sJBkgNHcx7bP2GxbrdvcFNI3
50606072064295,2200.0,THE SEC. RUNCULT LTD,S714PX,True,2000-04-01 01:00:00+01:00,,E08000016,50606072064295,100.0,LrCHQQ3BGNzCRhpjQz5mJfT3
50606072064308,12000.0,THE SEC. RUNCULT LTD,S714PX,True,2000-04-01 01:00:00+01:00,,E08000016,50606072064308,100.0,jnBpIrbQpvzzbQqdqxptB7KD
50300193002901,47500.0,THE SEC. RUPERTS INGREDIENTS LTD,S630JF,True,2017-03-01 00:00:00+00:00,,E08000016,50300193002901,100.0,nBXC75VvDsSt5HIBIJZqpJ92
52929044003238,10750.0,THE SEC. RUPERTS OF SILKSTONE,S754NJ,True,2017-01-13 00:00:00+00:00,,E08000016,52929044003238,100.0,B5QKQF32rkmPhz7FccKvbsH5
50909110007231,2500.0,THE SEC. S & D GOODLAD LTD,S366HP,True,2019-06-01 01:00:00+01:00,,E08000016,50909110007231,100.0,kGN2BgppDJK2cQDMzjpnntPC
51100208098584,1425.0,THE SEC. S & S SIGNS & GRAPHICS,S703NG,True,2015-12-01 00:00:00+00:00,,E08000016,51100208098584,100.0,xFLV3IjtqnVNsnvgrc9nPnN2
53434090079216,3250.0,THE SEC. S D PARR & COMPANY LTD,S728RP,True,2007-10-01 01:00:00+01:00,,E08000016,53434090079216,100.0,gDxg7kI9zRnF2p3hF2bkBIC5
51000041933266,4100.0,THE SEC. S E M S LTD,S713HW,True,2012-09-03 01:00:00+01:00,,E08000016,51000041933266,100.0,fTChhF9QhVIbzLb37fbMRMGC
50808158823938,7000.0,THE SEC. S H PHARMA LTD,S705TD,True,2017-08-01 01:00:00+01:00,,E08000016,50808158823938,100.0,P99d2LtQtMXg7KXNFvpZh7pD
53232038003961,15250.0,THE SEC. S K FUEL LTD,S740PY,True,2013-09-05 01:00:00+01:00,,E08000016,53232038003961,100.0,SrdI3MRzP2Cv9zVQkdbb7H23
50202213004865,55500.0,THE SEC. S K FUELS LTD,S756JX,True,2017-10-06 01:00:00+01:00,,E08000016,50202213004865,100.0,BT2V7shQfGNCX7zpR9zNnFZ7
51010164118510,8500.0,THE SEC. S LAYBOURN LTD,S703DT,True,2002-07-01 01:00:00+01:00,,E08000016,51010164118510,100.0,PHnzm3GFFbxGdKIIkK2TXq59
50505079007264,3400.0,THE SEC. S MCGRATH PROPERTIES,S749JU,True,2020-02-01 00:00:00+00:00,,E08000016,50505079007264,100.0,HTIfCTbSVTBRhz9nGQnCPnJ3
50202017000664,8300.0,THE SEC. S&B SURFACING LTD,S751JT,True,2013-09-01 01:00:00+01:00,,E08000016,50202017000664,100.0,mJqsPDPLCgJtqMCGHFh9TRc9
50303278004908,7200.0,THE SEC. S.C SPORTS SURFACES,S639BL,True,2019-04-04 01:00:00+01:00,,E08000016,50303278004908,100.0,cfpcQ735vMZzbjzqGxCcs3R7
53200115055829,33000.0,THE SEC. S.YORKS TARMAC.CONT.LTD,S753DH,True,2000-04-01 01:00:00+01:00,,E08000016,53200115055829,100.0,ff3psbM9DXRDFtQsFgqsM2L5
50505233000967,14750.0,THE SEC. S1 SELF STORAGE LTD,S749SB,True,2020-04-01 01:00:00+01:00,,E08000016,50505233000967,100.0,bM2ZmKTDHSQhdCctFzPhX9SD
50202213001090,29000.0,THE SEC. SABENZ LTD,S756DJ,True,2019-02-04 00:00:00+00:00,,E08000016,50202213001090,100.0,2sztFRxpvX3bdXSnqxQhrgG3
51000245000895,6900.0,THE SEC. SABUR DIGITAL LTD,S713GN,True,2019-10-01 01:00:00+01:00,,E08000016,51000245000895,100.0,T7cHht9sGgCzCdsBGqcLbLg7
51000244150896,12500.0,THE SEC. SABUR INK SYSTEMS LTD,S713HR,True,2005-01-17 00:00:00+00:00,,E08000016,51000244150896,100.0,hNg7Kg9pvnkqtpxqvB59X3FF
50303112097194,2125.0,THE SEC. SABW LTD,S638HR,True,2008-11-28 00:00:00+00:00,,E08000016,50303112097194,100.0,MvjNvgQcph2h7BIdIP2gLN5C
50202221007247,3100.0,THE SEC. SAFE AND SOUND WINDOWS,S755LB,True,2019-09-02 01:00:00+01:00,,E08000016,,,
50202272004597,10250.0,THE SEC. SAFE TEST UK LIMITED,S751JL,True,2017-02-01 00:00:00+00:00,,E08000016,50202272004597,100.0,IkH2rtGQ2M2xxmbTg7BkKI3C
50202272007366,7800.0,THE SEC. SAFEHOUSE HEALTH AND,S751JL,True,2019-03-01 00:00:00+00:00,,E08000016,50202272007366,100.0,RkNJ5bSzNQIHQxrN7pMDTqBC
50900031003752,8200.0,THE SEC. SAFETY TRAFFIC SERVICES,S369NN,True,2018-10-15 01:00:00+01:00,,E08000016,50900031003752,100.0,SbnSIfngGG3qzrQn7psPcBF2
51000040122141,865000.0,THE SEC. SAINSBURY'S LIMITED,S703PA,True,2020-08-08 01:00:00+01:00,,E08000016,51000040122141,100.0,xLhcVb37IHvQbgdrDpFnzKMB
51111212003688,30250.0,THE SEC. SAINSBURYS SUPERMARKETS,S712PX,True,2011-10-12 01:00:00+01:00,,E08000016,51111212003688,100.0,2XJvb9JkNIm9Hdn5BbdnxBvF
52121023003707,53500.0,THE SEC. SAINSBURYS SUPERMARKETS,S728WL,True,2010-04-01 01:00:00+01:00,,E08000016,52121023003707,100.0,kdBxxVNxtqzmLPfvbbfpdTtF
50202165003750,53500.0,THE SEC. SAINSBURYS SUPERMARKETS,S752RE,True,2012-12-13 00:00:00+00:00,,E08000016,50202165003750,100.0,T3LjZCFjjdxpzRb7srDKZbs7
51212169940896,11250.0,THE SEC. SALVATION ARMY,S702JB,True,2018-02-08 00:00:00+00:00,,E08000016,51212169940896,100.0,2NQb3fmKrVnXJD2jdtL5xvV3
51212169940909,20250.0,THE SEC. SALVATION ARMY,S702JB,True,2018-02-08 00:00:00+00:00,,E08000016,51212169940909,100.0,V7kn7TLbT9dPXVM9TGbbRLZF
51818016881630,3900.0,THE SEC. SAMUEL SMITH LTD,S729JG,True,2000-04-01 01:00:00+01:00,,E08000016,51818016881630,100.0,p9PRPpR3LkSm9f3HRbZHGFc5
50202270955726,8300.0,THE SEC. SAMUEL SMITH LTD,S751PF,True,2000-04-01 01:00:00+01:00,,E08000016,50202270955726,100.0,ZzFznDcKrGzqGCBF9ds3xDjD
50808202957266,31250.0,THE SEC. SAMUEL SMITH LTD,S705LW,True,2000-04-01 01:00:00+01:00,,E08000016,50808202957266,100.0,5rLB5ctmSL9vdrC7hPLzHp22
51818006958576,10500.0,THE SEC. SAMUEL SMITH LTD,S727EJ,True,2000-04-01 01:00:00+01:00,,E08000016,51818006958576,100.0,NIQLf5IdJDDfGxbqqPsDpItC
51818010958623,6200.0,THE SEC. SAMUEL SMITH LTD,S727NR,True,2000-04-01 01:00:00+01:00,,E08000016,51818010958623,100.0,XL9thRjngZXhsCsRqhNtknk9
53434125959115,9300.0,THE SEC. SAMUEL SMITH LTD,S728AN,True,2000-04-01 01:00:00+01:00,,E08000016,53434125959115,100.0,bc3zFDpR9pJcfqkVZQm2QQBD
53434055037725,6600.0,THE SEC. SAMUEL SMITH LTD,S728JU,True,2001-08-22 01:00:00+01:00,,E08000016,53434055037725,100.0,bg55IZrVxmvDNGFqr3v7mhG3
53434032011220,13000.0,THE SEC. SAMUEL SMITH LTD,S728HF,True,2000-04-01 01:00:00+01:00,,E08000016,53434032011220,100.0,Kc3tPDDf22mLtfL9CptqhPtF
51010189957608,23250.0,THE SEC. SAMUEL SMITH LTD,S713AR,True,2013-05-24 01:00:00+01:00,,E08000016,51010189957608,100.0,gNz7KdxhbTzDgrrLRRFZHp7F
51111191877098,14500.0,THE SEC. SAMUEL SMITHS LTD,S715PN,True,2000-04-01 01:00:00+01:00,,E08000016,51111191877098,100.0,hdZjHIHhhkcDXMffM7THmqLC
52020008008113,26000.0,THE SEC. SANDHILL GOLF CLUB LTD,S720HN,True,2000-04-01 01:00:00+01:00,,E08000016,52020008008113,100.0,rVJRjGTVICdgPINdh7KHDbt7
51919007000525,66500.0,THE SEC. SANDHILL TRUST,S720EQ,True,2015-04-01 01:00:00+01:00,,E08000016,51919007000525,100.0,PRdbdmt7Mk9FI95Nnqr5pRSC
50808222003132,4100.0,THE SEC. SANDRINGHAM GARDEN,S753DT,True,2017-04-17 01:00:00+01:00,,E08000016,50808222003132,100.0,gdNzVcrNrsIxsbk7PKZdDpRB
51414140004672,29000.0,THE SEC. SANGHA RETAIL LIMITED,S713NB,True,2016-12-02 00:00:00+00:00,,E08000016,51414140004672,100.0,m9gVNr2G7vKTRCmGrpXLKMBF
51300087946441,80500.0,THE SEC. SANTANDER UK PLC,S701RJ,True,2000-04-01 01:00:00+01:00,,E08000016,51300087946441,100.0,kfjGrptxk5d2mjzbsGDhgSLD
51800211076137,224000.0,THE SEC. SASH (UK) HOLDINGS,S727BN,True,2020-08-14 01:00:00+01:00,,E08000016,51800211076137,100.0,PCPMjtX9QjImhm9GpkIccgfC
51818143007382,13250.0,THE SEC. SAUL CONSTRUCTION LTD,S727FG,True,2019-05-17 01:00:00+01:00,,E08000016,51818143007382,100.0,XJsXxTcQXQXCtqG7fVGH5IH5
51818143007383,1100.0,THE SEC. SAUL CONSTRUCTION LTD,S727FG,True,2019-05-17 01:00:00+01:00,,E08000016,51818143007383,100.0,HMDDFd2sggsBCVfkhX2Z53b9
51100057144319,57000.0,THE SEC. SAVERS HEALTH AND,S701SB,True,2016-05-13 01:00:00+01:00,,E08000016,51100057144319,100.0,SPPsvbHPIXHmSKFbnrV5Rjc2
52222008005147,690.0,THE SEC. SAVILLS PLC,S754HR,True,2016-04-01 01:00:00+01:00,,E08000016,52222008005147,100.0,zRNNMDxJSDGQcgTkkLMv93b3
52222008005158,620.0,THE SEC. SAVILLS PLC,S754HR,True,2019-01-23 00:00:00+00:00,,E08000016,52222008005158,100.0,ms57nDVCvcDCfm9r2QkSQXnC
51200078153908,20500.0,THE SEC. SAYERS & POUNDBAKERY,S701SN,True,2019-12-18 00:00:00+00:00,,E08000016,51200078153908,100.0,Ln7XfDShDs2JKFbQ5RJnITR3
51313153004929,9300.0,THE SEC. SB INNS LIMITED,S701SW,True,2020-02-04 00:00:00+00:00,,E08000016,51313153004929,100.0,DQZfv2msGkC2rFLb27KI7Tg2
51010394004499,5900.0,THE SEC. SCB SERVICES,S713BF,True,2016-09-01 01:00:00+01:00,,E08000016,51010394004499,100.0,rptxqgDzKgsFrN2PBzJ7KgDD
52828017002386,10250.0,THE SEC. SCC AIR COMPRESSORS UK,S368ZP,True,2020-05-20 01:00:00+01:00,,E08000016,52828017002386,100.0,VFKrrzGBDXcJC2c7z7xNn2N9
