la_code,ba_ref,prop_ba_rates,occupant_name,postcode,occupation_state,occupation_state_date,rates_code,confidence,slug
E08000016,50707204002885,680.0,,S730PU,True,,50707204002885,100.0,gMJ37xbQmZHfdICbFNtZJb95
E08000016,50400404002882,10750.0,THE SEC SOLIDCAM UK LTD,S754LS,True,,50400404002882,100.0,qnHVPvZKcFkICFQ7PMMGMcB5
E08000016,51800229002891,6400.0,THE SEC PETER WEGMANN CERAMIC,S727BQ,True,,51800229002891,100.0,JBpSmxVIMKz5LQvnvbcSDdd5
E08000016,51000244002892,25750.0,THE SEC J BLACKBURN & SON LTD,S713HR,True,,51000244002892,100.0,Gmz2MvvM2zbc53SxqNzXKBrD
E08000016,50900031002890,12500.0,THE SEC NIGEL TYAS LTD,S369NN,True,,50900031002890,100.0,tgZftzkgXmjrLkGMchbqsPd5
E08000016,51010309959999,83000.0,THE SEC RHYS DAVIES & SONS LTD,S713PQ,True,,51010309959999,100.0,Vqxcd2qFPmzChjSSDdnJrrX9
E08000016,51010295002900,27750.0,THE SEC HALFORDS LTD,S703NX,True,,51010295002900,100.0,vhfNRqZzMbvgxTqNkJHKfGM3
E08000016,50200177032413,1775.0,,S756BP,True,,50200177032413,100.0,3JZtIt9PBZN7JmDt7btKxC23
E08000016,51200082038386,10750.0,,S701RX,True,,51200082038386,100.0,DQxcSjtSsGrMRR5j9rhSg2V2
E08000016,51818038074993,3150.0,,S727BA,True,,51818038074993,100.0,RpJz9BqqgS2993mGNBhjsVBF
E08000016,51919012002897,1800.0,,S720BN,True,,51919012002897,100.0,smfG9kx5FQ2Z2BrhGFhXQQkB
E08000016,50700021024982,13750.0,THE SEC. WATSON PETROLEUM LTD,S730BS,True,,50700021024982,100.0,3s27dQS9Vb5V57V3QMKpHV59
E08000016,51800104951451,900.0,,S727DZ,True,,51800104951451,100.0,SkHxZmNzMqpcHnGSZGcFs5HC
E08000016,51313161000724,14500.0,BARNSLEY COLLEGE,S702EJ,True,,51313161000724,100.0,nQHqcqMvNJh29zKgTN5Hv5x5
E08000016,51212016941322,1725.0,,S711LF,True,,51212016941322,100.0,BBPIstv9HhLHkVTkgnTqkQk7
E08000016,51200185039243,640.0,THE SEC RETIREMENT & PENSION,S711HH,True,,51200185039243,100.0,X7GVIbsnRrgNGD5XdQzLQz23
E08000016,50505162033609,2200.0,,S748HJ,True,,50505162033609,100.0,5q2fCHDpp9zmZSMMz9nVR5z3
E08000016,50909110002917,37000.0,21180 BARNSLEY MBC,S366HP,True,,50909110002917,100.0,MpXrstDgrsbcfVgxtvs5d5p7
E08000016,50909110002918,10250.0,THE SEC. YORKSHIRE AMBULANCE,S366HP,True,,50909110002918,100.0,3cMICvCX5vpInbC79c2RFgmC
E08000016,50303068002915,12250.0,THE SEC. W BROOK & CO SOLICITORS,S639HQ,True,,50303068002915,100.0,qJLHXbJxmPDXhJHFMZF75X2B
E08000016,50505233000967,14750.0,THE SEC STORE FIRST LTD,S749SB,True,,50505233000967,100.0,bM2ZmKTDHSQhdCctFzPhX9SD
E08000016,50202277002924,7600.0,THE SEC. JOHN SEYMOUR TRANSPORT,S751HT,True,,50202277002924,100.0,ZmpbgvgpcjSvngbZ3VvRqgS5
E08000016,51010322002898,1475.0,THE SEC SUE RYDER FOUNDATION,S711HT,True,,51010322002898,100.0,C79NJhSXQ5SH3VsHkPtvHzs2
E08000016,50202017002919,29000.0,THE SEC. DIRECT GLOBAL TRADING,S751JU,True,,50202017002919,100.0,7ftXs9PxpsfLK9Dpbgdr7Nf7
E08000016,51300089947455,3800.0,,S702HT,True,,51300089947455,100.0,RVK5vXIBQ5pK7BLHRL9vcB9C
E08000016,51212064958065,9750.0,,S711PR,True,,51212064958065,100.0,n2dcDRQrCmjPIb25CC5MNhHF
E08000016,53434042954983,8800.0,,S728UR,True,,53434042954983,100.0,LbkIdcQFsJhfg9RjNRdKm9KC
E08000016,50200224114030,6200.0,THE SEC. NIGHTINGALE SCSA LTD,S756AA,True,,50200224114030,100.0,NRhhCdK7mVKtdTjCvTx2DCbD
E08000016,50202017002934,4550.0,,S751JU,True,,50202017002934,100.0,MJjCG3cvTDfLC3pVmfnsN3HB
E08000016,50707155927059,3650.0,,S730AH,True,,50707155927059,100.0,zVdGx2kF7IhrJZzcZv5RPDP9
E08000016,51111191935579,3550.0,,S715JJ,True,,51111191935579,100.0,FtSKFm7HIxT7bSndbjZPFJp3
E08000016,50202017002933,4200.0,THE SEC HYDRO BUILDING SERVICES,S751JU,True,,50202017002933,100.0,T7xcMCZRBbG7pSZDnzQcGZbC
E08000016,51313153039845,7100.0,,S701SS,True,,51313153039845,100.0,IIQsFh2r7s9tn5SqvFNDgDsB
E08000016,53434069955102,5000.0,,S728BE,True,,53434069955102,100.0,XjdgsvIq3FDzbvLqzGFLRgb2
E08000016,51313082970809,8200.0,THE SEC. DENIS BRAYS LTD,S711DL,True,,51313082970809,100.0,TxKXrQSdr5z5MrdINVSNrsTD
E08000016,51010310002950,365000.0,THE GOVENORS HOLY TRINITY,S712LF,True,,51010310002950,100.0,qnnRPv2fcdkHxqH9fBmRZshF
E08000016,51212010940114,12750.0,,S701TH,True,,51212010940114,100.0,Mngxq3cKX9GmKGcKBC7LSHnC
E08000016,50808182928698,2325.0,,S705HJ,True,,50808182928698,100.0,7SNfggMFZqMgd5q33vr9zXS2
E08000016,50808085929011,1925.0,,S704SG,True,,50808085929011,100.0,dpSQCsVzrMLV2PmttSJ3znf2
E08000016,50505068000969,5800.0,THE SEC OCS GROUP LTD,S749DG,True,,50505068000969,100.0,Bp2qMftz9Bx5cFbvX7HZhRx5
E08000016,51111274000417,6100.0,,S702HZ,True,,51111274000417,100.0,mVpnFqznLkFngHSdh7Gmb2GD
E08000016,51111105094639,2075.0,,S701NW,True,,51111105094639,100.0,7c5DxtSmbxsZRp5FfDCCpmt3
E08000016,50404003956172,5700.0,THE SEC. ASPIRE IN THE COMMUNITY,S753JR,True,,50404003956172,100.0,tCqfhmktxVrXZbx3kLX9C9bC
E08000016,50900031002951,1700.0,,S306NE,True,,50900031002951,100.0,cGIgNdk2kJ2VSvFddp3JNGs7
E08000016,53200115953775,79000.0,THE SEC ROLLEM PATENT PRODUCTS L,S753DH,True,,53200115953775,100.0,DGbzgFx5MbRrjXMIBfxxSVK2
E08000016,50303083916927,1650.0,,S638JA,True,,50303083916927,100.0,XpgTVcjbQzJSjIqnqrhhfC77
E08000016,50202025984407,7500.0,,S756BP,True,,50202025984407,100.0,kVzq3MHJ2VKntZHLVFsKfXrF
E08000016,50707155002859,5300.0,THE SEC. WORKOUT EXPRESS,S730AY,True,,50707155002859,100.0,bm9KFtSrjhPJXTQ9tCQ9GFsB
E08000016,50909118002903,3500.0,THE SEC. MADDOG MARKETING LTD,S366DT,True,,50909118002903,100.0,XPjtSJC9jBr7jHKfpDKZBnV5
E08000016,51200079943704,34750.0,THE SEC. GREGGS PLC,S701SH,True,,51200079943704,100.0,sqnC7zkTXDrBNxSgN3BHIVVD
E08000016,50101122955464,40500.0,THE GOV UPPERWOOD ACADEMY,S739NL,True,,50101122955464,100.0,fxbjdgHVzQBMQccIPfsjV9g3
E08000016,50101091912685,38000.0,THE SEC. ST MARYS ACADEMY TRUST,S739EU,True,,50101091912685,100.0,VDJX5knFjcjzXKvHq7pgsz35
E08000016,50707155002857,6900.0,,S730AY,True,,50707155002857,100.0,FJMX2g3RD737CmbhJZmbjDXC
E08000016,50404126000363,21750.0,THE SEC. ACE FIRE SOLUTIONS LTD,S753JR,True,,50404126000363,100.0,mSsMPVIMf2Rvb3TnqZg2NHB3
E08000016,50707150000240,2500.0,,S730AQ,True,,50707150000240,100.0,tHKPvjHJhNGPHdIXFCFIXPRB
E08000016,50707150000241,2550.0,,S730AQ,True,,50707150000241,100.0,qQZVRVJ9TfCtBxGbGBpNrd7G
E08000016,50707150000239,5400.0,THE SEC. ALL FOR YOUR BABY LTD,S730AQ,True,,50707150000239,100.0,2ThDXCsZzLsfzqHNHLLK2shF
E08000016,51313153950276,23250.0,THE SEC. PUSSYCAT LOUNGE LEISURE,S701SW,True,,51313153950276,100.0,Mc5SHPGJ5FqZ3ckjDMkZcJT5
E08000016,50505162002969,1025.0,,S748HJ,True,,50505162002969,100.0,TBftKnKxsKDGhRSjMnVZtQ75
E08000016,50707235000001,26500.0,THE COALFIELDS REGENERATION,S730BB,True,,50707235000001,100.0,zfL5QrqvBtjjsGfks72IDr2C
E08000016,50202277002928,7000.0,THE SEC MELETT LTD,S751HT,True,,50202277002928,100.0,9DJ3FKGcqmvHXI3n2L529mID
E08000016,51212010045212,2350.0,,S701DF,True,,51212010045212,100.0,7HKK9MtIPK3KtGBN9X9bSMcD
E08000016,51212010011649,1625.0,THE SEC HANDY HERO LTD,S701DF,True,,51212010011649,100.0,JK3xkjCBTXFCdXK3mF2Fcns3
E08000016,52121041952307,21500.0,THE SEC APOLLO CRADLES LTD,S728PZ,True,,52121041952307,100.0,xBHXVvpNdmjvgZZ52fGXhPrD
E08000016,51111300002544,4150.0,,S711NU,True,,51111300002544,100.0,jPqZbT9RkqPDsPJspHxxnRJ7
E08000016,53400122000424,12500.0,THE SEC. EVER READYMIX,S713HU,True,,53400122000424,100.0,PkmCMctmM2n5pI7L7I3TSgpD
E08000016,51200084002976,248000.0,THE SEC. LIDL UK GMBH,S702RE,True,,51200084002976,100.0,PtKmZmIk5hXm29qHkkMfrII5
E08000016,52323031002980,2275.0,,S364TD,True,,52323031002980,100.0,bBX37hfnQQLIL3q7MgJ9znDC
E08000016,51313092002695,1425.0,,S702BJ,True,,51313092002695,100.0,GJTIn32hpkSDrcJf7gmzcff2
E08000016,51313092002696,4700.0,,S702BJ,True,,51313092002696,100.0,shNXffrcbZGbjD9rtSMFHDG9
E08000016,50303118000381,960.0,,S630NF,True,,50303118000381,100.0,XPLks2ck57pIH29rtkz2KgrC
E08000016,52121034952114,2600.0,,S728QS,True,,52121034952114,100.0,252FVmTXZRVcGCnjtIITs9B9
E08000016,51010295002987,34000.0,THE SEC. YOUR ELECTRICAL,S703NX,True,,51010295002987,100.0,SNJTLIXZsJpdkIVJxdPLNcDF
E08000016,50700017002986,9400.0,THE SEC. WOMBWELL TYRES TLD,S738HA,True,,50700017002986,100.0,qNBL7dKh2CZ7S2D52d7S5jK5
E08000016,51010065002982,3950.0,THE SEC. STORM COMMERCIALS LTD,S712AA,True,,51010065002982,100.0,VDINtcNIrTQhDzKVt9jCSqZC
E08000016,51010065002981,1100.0,,S712AA,True,,51010065002981,100.0,B9MP73GQxnh9BGggP3zBjZfF
E08000016,53200116002013,15000.0,THE SEC. GREEN SPIRIT LTD,S705TW,True,,53200116002013,100.0,Tpdtp9TvkPpk3QbQtCxgvd22
E08000016,51212010002957,15000.0,,S701TS,True,,51212010002957,100.0,3D9ZBhXjnB3NVCdTd9rHczID
E08000016,50400404002373,32500.0,THE SEC XTRAFLEX LTD,S753LS,True,,50400404002373,100.0,nMt5kbp3dIzc35crpSV59ZH5
E08000016,50303068916596,5600.0,,S639HJ,True,,50303068916596,100.0,5SnhJsK5gjq2SssIRGG5DDs3
E08000016,50808154002968,870.0,,S753DR,True,,50808154002968,100.0,RX3VFdfNVdBtC3RrnnzPPv22
E08000016,51313153002956,35500.0,20384 BARNSLEY MBC,S701SS,True,,51313153002956,100.0,2McMRvtcGIV5Fr9HTrXxghTB
E08000016,50303355002974,8200.0,THE SEC. COMMUNITY SOLUTIONS,S630JF,True,,50303355002974,100.0,scbQxNNqcNXjKr9QXPVCNCn9
E08000016,51212156945675,2500.0,,S752EW,True,,51212156945675,100.0,fmBVSvcm9I7XXnPBpnLBtRD5
E08000016,52727005002907,900.0,,S365HH,True,,52727005002907,100.0,2zqttzmbqLRkDJPDZXFfF2hF
E08000016,50101091912709,320.0,THE SEC. ST MARYS ACADEMY TRUST,S739EU,True,,50101091912709,100.0,nQpnQX2n3f9IsInfkN9TmH33
E08000016,50101008912174,4050.0,21196 BARNSLEY MBC,S739PA,True,,50101008912174,100.0,rIFsr7CqPmJR3hr59IHVVsT2
E08000016,50505233000867,805000.0,THE SEC. ELLBEE LTD,S749SB,True,,50505233000867,100.0,kC5qNrgfnr2zdcGHNZmMJpF2
E08000016,51313161002795,13750.0,THE SEC. HOWELLS LLP,S702EJ,True,,51313161002795,100.0,xJbqHmIhKfIdp5qxjTSvfHj3
E08000016,50303118969084,6900.0,"THE SEC. BARNSLEY RAGS, BAGS &",S630JT,True,,50303118969084,100.0,qkvmFHzGhBnfqGKgtv7P3pC7
E08000016,50101041006951,2350.0,,S739AA,True,,50101041006951,100.0,kZIGttGVD2zHgGnzZxqQXrL7
E08000016,50606129003006,4400.0,,S714BD,True,,50606129003006,100.0,It3DCxpBnjvHzssPp7ttGNMD
E08000016,51200082052999,3950.0,,S701RX,True,,51200082052999,100.0,z5zsXhL79tdCHSNDZpfxsTBD
E08000016,50303006223344,3050.0,THE SEC RECYCLE SHOP LTD,S639NE,True,,50303006223344,100.0,K53nhSQjI7CgtFcrCZHGR25F
E08000016,51111202004334,25000.0,THE SEC INTAKE DEVELOPMENT LTD,S715RF,True,,51111202004334,100.0,RQzxKJRkHfB7thhCkbsFdRv7
E08000016,50909128416137,5800.0,,S369ED,True,,50909128416137,100.0,5PZxnpjMDCFXKSHP7MmF9TkC
E08000016,51919030085901,1275.0,,S720BW,True,,51919030085901,100.0,9GqXdJxdGcNKBndRS9SLc2JB
E08000016,51300087946509,48250.0,THE SEC OPTICAL EXPRESS LTD,S701RJ,True,,51300087946509,100.0,hhIZGjFbsjkZIMkkfbQbXtC2
E08000016,50303118959808,5300.0,,S630NG,True,,50303118959808,100.0,zfQZ5NqKzbtMSp9FsSVVr3rB
E08000016,50707119309024,5500.0,THE SEC. BARNSLEY FOOD & WINE,S738SN,True,,50707119309024,100.0,BLI3hJXZKCIpLvdGMjf7RrZ2
E08000016,51212172982412,2750.0,THE SEC BIG SKY RECORDS LTD,S706DA,True,,51212172982412,100.0,fk72CkkMImftBGxbf9trgZr7
E08000016,51200084003035,182000.0,THE SEC. QUALITY SAVE LTD,S702RE,True,,51200084003035,100.0,z3VBHInF9kdVV2NLSQQcpmD5
E08000016,51200185060635,1450.0,,S711HX,True,,51200185060635,100.0,s3j3k2Pshznv7XSBsxx5bG37
E08000016,51313107003014,2800.0,,S752BZ,True,,51313107003014,100.0,RJxhdCkscD2X7JjDdFMqGnLD
E08000016,51111243003020,3800.0,THE SEC. DOWN TO EARTH,S712DS,True,,51111243003020,100.0,dc9IJfZDXGBnRX9qGLgHCbTF
E08000016,51111243003021,4250.0,,S712DJ,True,,51111243003021,100.0,sFMQs2MMnSCDfrSL5FCtXXBB
E08000016,51111243003019,4000.0,,S712DS,True,,51111243003019,100.0,fJFzC2XzdvVrhD9mHcvZ95t7
E08000016,51010294003001,7900.0,THE SEC. CUPID CONNECTIONS LTD,S703NX,True,,51010294003001,100.0,HnLH57dqsn3rb95NHSM5IPt2
E08000016,50707065925075,9100.0,,S738HB,True,,50707065925075,100.0,sZx9GGIbzSXGzZsnmLjN3Dt7
E08000016,51111001936721,2750.0,,S701NH,True,,51111001936721,100.0,psqb9hVsLB2G3g3PKXtmvPq2
E08000016,51313050948867,2600.0,,S706HA,True,,51313050948867,100.0,cRvvNHCpZ9Lcct9Tp9nCZhH2
E08000016,50101033003052,350.0,THE SEC. PRIMESIGHT LTD,S739LH,True,,50101033003052,100.0,vLBzkrDnnIsQcrhtHZCrLfD3
E08000016,51100057003002,52500.0,THE SEC THE ENTERTAINER,S701SB,True,,51100057003002,100.0,qvp5bn7m5g7BP57SIZXqSKGF
E08000016,51100059962732,11750.0,THE SEC. ARK LIGHTING LTD,S702NT,True,,51100059962732,100.0,cQrRm2955rjbmgJbxHQIfITD
E08000016,52525009004587,8200.0,THE SEC YORKSHIRE SCULPTURE PARK,S754BS,True,,52525009004587,100.0,zcIMgxnJXjIjpScDxMzcMd9B
E08000016,50707009123456,3800.0,THE SEC TOTALLY INSPIRED LTD,S738DJ,True,,50707009123456,100.0,psMbPNF2dV2hLBI7GPcqssBC
E08000016,50707069925939,1175.0,,S730DR,True,,50707069925939,100.0,7Ng3vkQ2gsrGxJntx7fQGHKC
E08000016,50909061929657,6000.0,,S366BR,True,,50909061929657,100.0,gsBrvq7j3tcJXnrRXcghMRF2
E08000016,51212143557108,2350.0,,S701PY,True,,51212143557108,100.0,nmZQhdKsJZI75SRRIszmLz99
E08000016,50505095003058,1250.0,,S749BQ,True,,50505095003058,100.0,Tt9zRrHSCm3qJJDDvTQ33GV3
E08000016,51100057003062,5900.0,THE SEC. HOTJACKS LTD,S701SB,True,,51100057003062,100.0,NddCZdPGPnfBjH9pk7L5qBD9
E08000016,51313012003074,660.0,,S701BH,True,,51313012003074,100.0,PGFR7qnxPQDqcccPVgRxdPz5
E08000016,50202018955599,62500.0,THE SEC FORUM CAFE BARS LTD,S751LL,True,,50202018955599,100.0,LHFrTZgxvxJHGg3dXsXSrsRC
E08000016,50400404919711,121000.0,THE SEC. KDA WHOLESALE LTD,S753LS,True,,50400404919711,100.0,C9dNJTMcsxtGI7DS5ZLRgLhD
E08000016,50909144003067,5500.0,,S366ET,True,,50909144003067,100.0,xIKsDRTVMBjTjh3kIFRHnZS2
E08000016,50909144003068,1825.0,,S366ET,True,,50909144003068,100.0,C2LmgDQ3sgbKQmfMm5xzRZzD
E08000016,50909144003069,5200.0,,S366ET,True,,50909144003069,100.0,gSCKN3xQIz2kFcTV5hFPpD7F
E08000016,50707065000019,5000.0,,S730DA,True,,50707065000019,100.0,IdxRzPf9CfLTLPPkQNZnx5gC
E08000016,51111212935875,43000.0,THE SEC ST HELENS PRIMARY,S712PS,True,,51111212935875,100.0,MdLc7jhxdQMnFRmbZkZhImcF
E08000016,50808145929124,2350.0,,S705EN,True,,50808145929124,100.0,jRHrRmjqSvhMRpgzr72NpJR3
E08000016,51300087000003,76500.0,THE SEC. BARCLAYS BANK PLC,S701RJ,True,,51300087000003,100.0,LrDqIdmMtxNRCdnR9skP2Gj7
E08000016,53434004002110,2950.0,,S728BU,True,,53434004002110,100.0,QRhNMxzfj99pjdnCCHT5SVbD
E08000016,51800238003088,11250.0,THE SEC. MCQUEENS TEXTILES LTD,S729EQ,True,,51800238003088,100.0,9fchDXIFFJ3knNF97PG29mc2
E08000016,51010294003090,370.0,THE SEC. CLEAR CHANNEL UK LTD,S703NR,True,,51010294003090,100.0,3Zv322RPXNvb2gnm9mzqbFs5
E08000016,52424004003091,8200.0,THE SEC YORKSHIRE WATER,S367GG,True,,52424004003091,100.0,jVMMzr5ZP3QQRKLZjZj5rmFB
E08000016,50505167922338,9400.0,THE SEC. CO-OPERATIVE GROUP LTD,S749AG,True,,50505167922338,100.0,mjs3t3PzFZIInjnzkSTrTSBB
E08000016,51010038931500,6400.0,,S703AJ,True,,51010038931500,100.0,J3LH2FgcqVsCHskMzGq3BhT3
E08000016,51200084000432,10250.0,THE SEC SOUTH YORKSHIRE PIZZA LT,S702RL,True,,51200084000432,100.0,PTZNDXgzk3V5ZsmdqnJVMpLF
E08000016,50909118929793,5900.0,,S366DH,True,,50909118929793,100.0,KGZJQJJKFITZFZ3cXIpJsD53
E08000016,50707204289918,4800.0,,S730PU,True,,50707204289918,100.0,ckXvBjXrgMDDHvQkSqjKjXPB
E08000016,51010269003092,3500.0,THE SEC ELDON MOTOR SPARES LTD,S713TX,True,,51010269003092,100.0,NtnnhvdskZTDSMsjghKfvBqB
E08000016,50303083113702,2750.0,THE SEC ACCOUNTANCY PAYROLL &,S638HD,True,,50303083113702,100.0,jfQTGHFNRZSfIvnTpm2TKpr5
E08000016,51200185039016,1625.0,THE SEC. NEIL WAKE SERVICES LTD,S711HH,True,,51200185039016,100.0,NmXgVzRb7bTq3KDhSLLzxZr3
E08000016,50101093912776,3800.0,THE SEC SNAPE HILL GARAGE LTD,S739JU,True,,50101093912776,100.0,JknJ9j9NQIVLSIsdh7ShNkd2
E08000016,50808139003073,1025.0,THE SEC CLEAR CHANNEL UK LTD,S705AA,True,,50808139003073,100.0,qtTzQvNPPvQZRKcht9hk55SF
E08000016,50505079921277,1075.0,,S749JP,True,,50505079921277,100.0,mXSN2RJCHxsS9vdT9CgKn527
E08000016,50505092003102,275.0,THE SEC. PRIMESIGHT LTD,S749JP,True,,50505092003102,100.0,KJrhIXTG3BzRC3QgLgjRHnr2
E08000016,50505035920354,10250.0,THE SEC. COBCAR SPORTS & SOCIAL,S748DA,True,,50505035920354,100.0,5LkFF5X52nCZGdFbT7PxrVK7
E08000016,51800229152836,30750.0,THE SEC. MANVERS ENGINEERING,S727PD,True,,51800229152836,100.0,xqzfqcIpTJcgvF7Vv2vsMXrC
E08000016,51010294003079,4400.0,,S703NR,True,,51010294003079,100.0,FcZrC2bNRLq5btvIMJ5rxp2G
E08000016,50505162029385,5400.0,THE SEC OAK TREE DEVELOPMENTS,S748HJ,True,,50505162029385,100.0,KxfD2xqHhVSkrfVnBgSvGR2B
E08000016,53434004970923,12750.0,,S728UT,True,,53434004970923,100.0,jpXQgBL9dCDdDntfLtp5PqvC
E08000016,50505167003000,5500.0,,S749DU,True,,50505167003000,100.0,PrmKSR2GXtD7NGIhQpBSS7P5
E08000016,51100050003055,7300.0,,S711HL,True,,51100050003055,100.0,Xhm55LSGhfMLn9DvMSp3QTq7
E08000016,51111270934496,15250.0,THE SEC. NU LOOK FLOORING LTD,S711NU,True,,51111270934496,100.0,kDrvKVD5dkrd9h5ZSZRVTvBF
E08000016,53131017003099,31250.0,THE SEC. PENISTONE GROUP,S357AA,True,,53131017003099,100.0,CZnhBTRkKCXbXIZnmn3bxrpB
E08000016,51200074003105,192000.0,THE SEC. BARNSLEY SHOPPING,S701TY,True,,51200074003105,100.0,fSXvtFsckjrIpXKmJtrN3NIC
E08000016,50202248913826,4150.0,,S755HG,True,,50202248913826,100.0,Ppmxg9JJkBpSTfvpPqg23BB2
E08000016,50909076991399,5100.0,,S366BZ,True,,50909076991399,100.0,2TIKSCzTKhGXSZCmMBx9HjkD
E08000016,50505098921880,19750.0,THE SEC. NATIONWIDE HEALTHCARE,S749AU,True,,50505098921880,100.0,q7CpFgMPn9cH39v2PMkN7nf2
E08000016,50505125922112,2200.0,THE SEC. THE BARBERSHOP CO LTD,S740DQ,True,,50505125922112,100.0,sZDHSkHPcxXfp9jkTM5TXGN5
E08000016,50500009921813,9000.0,THE SEC G & G ENGINEERING,S749TL,True,,50500009921813,100.0,bvmLPhS33Pb9ZgL9d3fk3SmC
E08000016,52121023952067,42250.0,THE GOV SHAFTON PRIMARY ACADEMY,S728QA,True,,52121023952067,100.0,Nsjrvs7pxxSnLJ7tsKxfmzGD
E08000016,51313067002468,1150.0,,S702AB,True,,51313067002468,100.0,gZhnK9MXf5ZgLLZMGj5Gtsm5
E08000016,51010296957573,43750.0,THE PIONEER ACADEMIES,S713HF,True,,51010296957573,100.0,IDcjvCJx2vntSTcbrQkkMrm7
E08000016,50606072923397,30500.0,THE PIONEER ACADAMIES,S714QP,True,,50606072923397,100.0,DVxIZN5B7ZhRGsfPgtqZT9m3
E08000016,50606050956627,34500.0,THE PIONEER ACADAMIES,S714SF,True,,50606050956627,100.0,fMPz7kQfcDcZXdQFIGb32zr3
E08000016,51111191121314,69500.0,THE SEC. ICELAND FOODS LTD,S715PN,True,,51111191121314,100.0,LDRgPNcSpPcdDSgmdCMfKRVB
E08000016,51212039941764,37500.0,THE GOV WILTHORPE PRIMARY SCHOOL,S751EG,True,,51212039941764,100.0,qQzx7cnBBbrxrmQ2pHBhP3RC
E08000016,51212039941775,32250.0,THE GOV WILTHORPE PRIMARY SCHOOL,S751AQ,True,,51212039941775,100.0,PjkdpXzIhhsfCQZ7R5CmxmjB
E08000016,51000043003113,32750.0,,S713HJ,True,,51000043003113,100.0,rIBnLndmNzFkBCmXmgHTpPJ3
E08000016,51212009939606,5400.0,,S706EB,True,,51212009939606,100.0,DDGdmjxXLCpDIqzq3JBNrGkC
E08000016,51800229000690,4800.0,,S727BQ,True,,51800229000690,100.0,M5xkH2pJ2c55QXQpQTJsM3XB
E08000016,51313064028100,8700.0,"YULE SWIM SCHOOL LTD,",S706DE,True,,51313064028100,100.0,vSFBksRbSnRNJtgd9r2XNj52
E08000016,50400404003130,126000.0,THE SEC. JOHN TRUSWELL & SONS,S753LS,True,,50400404003130,100.0,5GQ7FVvH9SKHjc2v7cFRqGxB
E08000016,50101093015985,2375.0,,S739LW,True,,50101093015985,100.0,pMdXHMmfjHfGsFgLdnn9dkcD
E08000016,50505167067272,10250.0,THE SEC ARQIVA LTD,S749AG,True,,50505167067272,100.0,tqLZfrVsLxpxGKn7kTTRvnn5
E08000016,50909144000871,6600.0,THE SEC CALDER VETS LTD,S636ET,True,,50909144000871,100.0,CfXCqZFSbM2hLPBI9HxrnfhD
E08000016,51111001003114,5800.0,,S701NH,True,,51111001003114,100.0,LnDPSfHRJpFcxHrnCrxqGvHB
E08000016,51313067003129,5100.0,,S752AB,True,,51313067003129,100.0,LdIVg5pHPnbVzk3JmJqgzqJ9
E08000016,50606100004416,2450.0,THE SEC ROYSTON & CARLTON,S714HZ,True,,50606100004416,100.0,rdVDGJJtZNq7HkLmpZhsV775
E08000016,51200074003106,8500.0,,S701TY,True,,51200074003106,100.0,Tkj52qzKSJMDXv5NB5PxNFV9
E08000016,51212009939640,6200.0,,S706DY,True,,51212009939640,100.0,hx2dvhZvTfbv7pqIBTfRctf5
E08000016,50202017913315,10750.0,THE SEC. ONE STOP STORES LTD,S751JT,True,,50202017913315,100.0,qfLs5RbqmzVRdNKgqRZzGmfD
E08000016,50707003923944,10250.0,,S738HT,True,,50707003923944,100.0,RxRfDFxRLvZ7BHPKFGfzKPS3
E08000016,50500008003137,285.0,THE SEC. PRIMESIGHT LTD,S749JZ,True,,50500008003137,100.0,BkrhBzT5HkXvKzsnZRMsgJs2
E08000016,50707064003136,370.0,THE SEC. CLEAR CHANNEL UK LTD,S730LX,True,,50707064003136,100.0,X9gGjHZ7qV3GrqTq3VjzFS5B
E08000016,51212009939582,6100.0,,S706DW,True,,51212009939582,100.0,5PGd9k73NPNqgggXJjFVBjkF
E08000016,50505079921346,2900.0,THE SEC. EVEREST TANDOORI LTD,S749JT,True,,50505079921346,100.0,PZ3qddkjq3LXJKczHFTPbKg5
E08000016,53200115953786,43000.0,THE SEC. CONSTRUCTION EQUIPMENT,S753DH,True,,53200115953786,100.0,IVvP3LTsgXX2fZk9dNtB2VS5
E08000016,51313067003140,1425.0,THE SEC. J C DECAUX UK LTD,S706BN,True,,51313067003140,100.0,IvN5NQgSHBNGzDgD2PJxgdpD
E08000016,50303278556677,12500.0,THE SEC. DIRECT TEXTILE DESIGNS,S639BL,True,,50303278556677,100.0,5kb7RHGvCrjg9czdncdKHXv3
E08000016,51000041933266,4100.0,THE SEC. S E M S LTD,S713HW,True,,51000041933266,100.0,fTChhF9QhVIbzLb37fbMRMGC
E08000016,50303278977786,17750.0,THE SEC PREMIER TECHNICAL LTD,S639BL,True,,50303278977786,100.0,r9Fm7BvCXBRpdNxjmd5cCpND
E08000016,50505005122130,4250.0,,S748EY,True,,50505005122130,100.0,TG5NvBvTPnzJXI29hgxpNjN3
E08000016,50505092003135,600.0,THE SEC. CLEAR CHANNEL UK LTD,S740EX,True,,50505092003135,100.0,K9tpHc3qNrxg9cPrpTL7FIC9
E08000016,51010136003152,15250.0,THE SEC FORD NEWS LTD,S712PX,True,,51010136003152,100.0,NXFmv75tQZBr3DjRFdGQzkDB
E08000016,50707004003133,370.0,THE SEC CLEAR CHANNEL UK LTD,S738RQ,True,,50707004003133,100.0,HDDSfT2jcm7DRBBpDgxM5j5B
